,SUT,Paths,Methods,Operations,Parametric Operations,Parametered Operations,Used Parameters,Distinct Parameters,Parameters Per Operations,Path Depth,Path Depth Variance,Example Rate,Default Rate,Type,Method Count
927,apideck_vault_9_3_0,13,4,20,18,20,282,84,14.1,3.55,1.6475000000000002,0.6595744680851063,0.04964539007092199,"{""string"": {""num"": 206, ""format"": [""date-time""]}, ""array"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 37, ""format"": []}, ""object"": {""num"": 9, ""format"": []}, ""number"": {""num"": 11, ""format"": []}, ""integer"": {""num"": 3, ""format"": []}}","{""get"": 10, ""post"": 5, ""delete"": 2, ""patch"": 3}"
928,apisetu_mppmc_3_0_0,1,1,1,0,1,7,7,7.0,2.0,0.0,0.7142857142857143,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 5, ""format"": [""uuid""]}, ""integer"": {""num"": 1, ""format"": []}}","{""post"": 1}"
929,azure_storsimple8000series-storsimple_2017-06-01,66,5,92,92,92,598,71,6.5,10.847826086956522,4.1942344045368625,0.0,0.0,"{""string"": {""num"": 568, ""format"": []}, ""object"": {""num"": 24, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}, ""boolean"": {""num"": 3, ""format"": []}}","{""get"": 44, ""put"": 11, ""delete"": 11, ""patch"": 5, ""post"": 21}"
930,azure_addons-addons-swagger_2018-03-01,3,4,5,5,5,15,4,3.0,6.8,3.7600000000000007,0.0,0.0,"{""string"": {""num"": 12, ""format"": []}}","{""get"": 2, ""post"": 1, ""put"": 1, ""delete"": 1}"
931,azure_sql-sensitivityLabels_2018-06-01-preview,4,3,6,6,6,48,13,8.0,14.5,12.25,0.0,0.0,"{""string"": {""num"": 45, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 4, ""put"": 1, ""delete"": 1}"
932,adyen_ManagementService_1,73,4,119,113,117,1027,164,8.630252100840336,3.4789915966386555,1.257962008332745,0.0,0.0019474196689386564,"{""integer"": {""num"": 94, ""format"": []}, ""string"": {""num"": 709, ""format"": [""date-time""]}, ""object"": {""num"": 44, ""format"": []}, ""boolean"": {""num"": 193, ""format"": []}}","{""get"": 60, ""post"": 31, ""patch"": 22, ""delete"": 6}"
933,walletobjects_pay-passes_v1,49,4,95,95,95,20869,211,219.67368421052632,3.8210526315789473,0.46271468144044337,0.0,0.0,"{""string"": {""num"": 18145, ""format"": [""byte""]}, ""integer"": {""num"": 245, ""format"": []}, ""boolean"": {""num"": 405, ""format"": []}, ""object"": {""num"": 64, ""format"": []}, ""number"": {""num"": 114, ""format"": []}}","{""get"": 31, ""post"": 33, ""put"": 16, ""patch"": 15}"
934,azure_authorization-authorization-ProviderOperationsCalls_2015-07-01,2,1,2,2,2,5,3,2.5,3.5,0.25,0.0,0.4,"{""string"": {""num"": 5, ""format"": []}}","{""get"": 2}"
935,azure_sql-ManagedInstanceKeys_2017-10-01-preview,2,3,4,4,4,23,9,5.75,9.75,0.1875,0.0,0.0,"{""string"": {""num"": 23, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 2, ""put"": 1, ""delete"": 1}"
936,openbanking_v1_3,6,2,12,0,12,24,2,2.0,1.0,0.0,0.0,0.0,"{""string"": {""num"": 24, ""format"": []}}","{""get"": 6, ""head"": 6}"
937,azure_apimanagement-apimapiversionsets_2018-06-01-preview,2,5,6,6,6,40,14,6.666666666666667,9.833333333333334,0.13888888888888887,0.0,0.0,"{""string"": {""num"": 37, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 2, ""put"": 1, ""delete"": 1, ""head"": 1, ""patch"": 1}"
938,apisetu_landrecordskar_3_0_0,2,1,2,0,2,8,4,4.0,2.0,0.0,0.5,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 4, ""format"": [""uuid""]}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 2}"
939,sportsdata_cfb-v3-scores_1_0,18,1,18,18,18,30,8,1.6666666666666667,2.6666666666666665,0.7777777777777779,0.0,0.5,"{""string"": {""num"": 12, ""format"": []}}","{""get"": 18}"
940,azure_sql-ServerAzureADAdministrators_2018-06-01-preview,2,3,4,4,4,22,8,5.5,9.75,0.1875,0.0,0.0,"{""string"": {""num"": 19, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 2, ""put"": 1, ""delete"": 1}"
941,naviplancentral_plan_v1,64,2,64,53,56,111,21,1.734375,3.046875,0.825927734375,0.0,0.0,"{""integer"": {""num"": 21, ""format"": []}, ""string"": {""num"": 77, ""format"": [""date-time""]}, ""object"": {""num"": 6, ""format"": []}, ""number"": {""num"": 13, ""format"": []}}","{""get"": 54, ""post"": 10}"
942,tomtom_search_1_0_0,16,2,19,19,19,216,49,11.368421052631579,4.052631578947368,0.5761772853185597,0.0,0.24074074074074073,"{""string"": {""num"": 92, ""format"": []}, ""boolean"": {""num"": 12, ""format"": []}, ""integer"": {""num"": 41, ""format"": []}, ""number"": {""num"": 25, ""format"": []}, ""object"": {""num"": 4, ""format"": []}}","{""get"": 15, ""post"": 4}"
943,azure_sql-backupLongTermRetentionVaults_2014-04-01,2,2,3,3,3,17,8,5.666666666666667,9.666666666666666,0.2222222222222222,0.0,0.0,"{""string"": {""num"": 15, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 2, ""put"": 1}"
944,googleapis_analytics_v3,43,5,88,88,88,2517,140,28.602272727272727,6.340909090909091,4.633780991735537,0.0,0.05045689312673818,"{""string"": {""num"": 1935, ""format"": [""date-time""]}, ""boolean"": {""num"": 280, ""format"": []}, ""integer"": {""num"": 111, ""format"": []}, ""object"": {""num"": 42, ""format"": []}, ""number"": {""num"": 12, ""format"": []}}","{""get"": 35, ""post"": 20, ""put"": 13, ""delete"": 10, ""patch"": 10}"
945,azure_azsadmin-Offer_2015-11-01,3,1,3,3,3,6,3,2.0,2.6666666666666665,1.5555555555555554,0.0,0.5,"{""string"": {""num"": 6, ""format"": []}}","{""get"": 3}"
946,haloapi_ugc_1_0,4,1,4,4,4,14,6,3.5,4.5,0.25,0.0,0.0,"{""string"": {""num"": 6, ""format"": []}, ""number"": {""num"": 8, ""format"": []}}","{""get"": 4}"
947,whapi_numbers_2_0,1,1,1,1,1,8,8,8.0,2.0,0.0,0.0,0.0,"{""string"": {""num"": 4, ""format"": []}, ""integer"": {""num"": 3, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""get"": 1}"
948,adyen_FundService_3,8,1,8,0,8,38,16,4.75,1.0,0.0,0.0,0.0,"{""object"": {""num"": 8, ""format"": []}, ""string"": {""num"": 30, ""format"": []}, ""integer"": {""num"": 6, ""format"": []}}","{""post"": 8}"
949,webscraping_2_0_7,4,1,4,3,3,29,11,7.25,1.0,0.0,0.0,0.8275862068965517,"{""string"": {""num"": 5, ""format"": []}, ""object"": {""num"": 3, ""format"": []}, ""integer"": {""num"": 6, ""format"": []}, ""boolean"": {""num"": 9, ""format"": []}, ""array"": {""num"": 1, ""format"": []}}","{""get"": 4}"
950,apisetu_swavlambancard_3_0_0,2,1,2,0,2,10,5,5.0,2.0,0.0,0.6,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 6, ""format"": [""uuid""]}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 2}"
951,azure_recoveryservices-vaultusages_2016-06-01,1,1,1,1,1,4,4,4.0,9.0,0.0,0.0,0.0,"{""string"": {""num"": 4, ""format"": []}}","{""get"": 1}"
952,etherpad_1_2_15,48,2,96,86,86,144,23,1.5,1.0,0.0,0.0,0.0,"{""string"": {""num"": 144, ""format"": []}}","{""get"": 48, ""post"": 48}"
953,azure_sql-ManagedInstanceEncryptionProtectors_2017-10-01-preview,3,3,4,4,4,22,8,5.5,10.0,0.5,0.0,0.0,"{""string"": {""num"": 19, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 2, ""put"": 1, ""post"": 1}"
954,ebay_commerce-charity_v1_2_1,2,1,2,2,2,7,6,3.5,1.5,0.25,0.0,0.0,"{""string"": {""num"": 7, ""format"": []}}","{""get"": 2}"
955,azure_containerservice-location_2017-09-30,1,1,1,1,1,4,4,4.0,7.0,0.0,0.0,0.0,"{""string"": {""num"": 4, ""format"": []}}","{""get"": 1}"
956,clever_1_2_0,44,1,44,43,43,116,7,2.6363636363636362,2.4545454545454546,0.6115702479338844,0.0,0.0,"{""integer"": {""num"": 21, ""format"": []}, ""string"": {""num"": 95, ""format"": []}}","{""get"": 44}"
957,azure_mysql-QueryPerformanceInsights_2018-06-01,6,1,6,6,6,37,14,6.166666666666667,9.5,0.25,0.0,0.0,"{""string"": {""num"": 36, ""format"": [""date-time""]}, ""array"": {""num"": 1, ""format"": []}, ""object"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""get"": 6}"
958,azure_azsadmin-Gallery_2015-04-01,1,1,1,1,1,1,1,1.0,3.0,0.0,0.0,1.0,"{""string"": {""num"": 1, ""format"": []}}","{""get"": 1}"
959,pims_1_0,28,1,28,28,28,128,23,4.571428571428571,2.5,1.3214285714285714,0.0,0.484375,"{""string"": {""num"": 38, ""format"": [""date""]}, ""boolean"": {""num"": 14, ""format"": []}, ""integer"": {""num"": 42, ""format"": []}}","{""get"": 28}"
960,adyen_CheckoutService_37,20,3,21,7,21,640,157,30.476190476190474,1.8095238095238095,0.6303854875283446,0.0,0.0046875,"{""string"": {""num"": 485, ""format"": [""date"", ""date-time""]}, ""object"": {""num"": 20, ""format"": []}, ""integer"": {""num"": 85, ""format"": []}, ""boolean"": {""num"": 17, ""format"": []}}","{""post"": 19, ""get"": 1, ""patch"": 1}"
961,azure_network-azureFirewallFqdnTag_2018-08-01,1,1,1,1,1,2,2,2.0,5.0,0.0,0.0,0.0,"{""string"": {""num"": 2, ""format"": []}}","{""get"": 1}"
962,haloapi_metadata_1_0,37,1,37,20,37,55,3,1.4864864864864864,2.675675675675676,0.43535427319211095,0.0,0.6363636363636364,"{""string"": {""num"": 39, ""format"": []}, ""number"": {""num"": 16, ""format"": []}}","{""get"": 37}"
963,getgo_gotowebinar_1_0_0,30,4,38,38,38,188,51,4.947368421052632,5.526315789473684,2.8282548476454297,0.0,0.010638297872340425,"{""string"": {""num"": 82, ""format"": [""date-time""]}, ""integer"": {""num"": 94, ""format"": []}, ""object"": {""num"": 4, ""format"": []}, ""boolean"": {""num"": 8, ""format"": []}, ""array"": {""num"": 2, ""format"": []}}","{""get"": 26, ""post"": 7, ""put"": 1, ""delete"": 4}"
964,azure_applicationinsights-componentFeaturesAndPricing_API_2017-10-01,1,3,3,3,3,18,7,6.0,10.0,0.0,0.0,0.0,"{""string"": {""num"": 18, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 1, ""put"": 1, ""patch"": 1}"
965,apisetu_nitap_3_0_0,1,1,1,0,1,7,7,7.0,2.0,0.0,0.7142857142857143,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 5, ""format"": [""uuid""]}, ""integer"": {""num"": 1, ""format"": []}}","{""post"": 1}"
966,amadeus_amadeus-flight-inspiration-search_1_0_6,1,1,1,1,1,7,7,7.0,2.0,0.0,0.0,0.2857142857142857,"{""string"": {""num"": 3, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""get"": 1}"
967,azure_security-autoProvisioningSettings_2017-08-01-preview,2,2,3,3,3,11,6,3.6666666666666665,5.666666666666667,0.22222222222222224,0.0,0.0,"{""string"": {""num"": 11, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 2, ""put"": 1}"
968,color_1_0_0,4,1,4,3,3,12,5,3.0,0.75,0.1875,0.0,0.0,"{""string"": {""num"": 6, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}}","{""get"": 4}"
969,azure_sql-PrivateEndpointConnections_2018-06-01-preview,2,3,4,4,4,22,8,5.5,9.75,0.1875,0.0,0.0,"{""string"": {""num"": 22, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 2, ""put"": 1, ""delete"": 1}"
970,azure_network-networkWatcher_2016-09-01,15,4,19,19,19,118,29,6.2105263157894735,8.894736842105264,1.7783933518005544,0.0,0.01694915254237288,"{""string"": {""num"": 109, ""format"": []}, ""object"": {""num"": 10, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 4, ""format"": []}}","{""get"": 5, ""put"": 2, ""delete"": 2, ""post"": 10}"
971,azure_servicefabricmesh_2018-07-01-preview,15,3,21,21,21,92,14,4.380952380952381,8.0,6.380952380952381,0.0,0.22826086956521738,"{""string"": {""num"": 70, ""format"": []}, ""object"": {""num"": 3, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""get"": 15, ""put"": 3, ""delete"": 3}"
972,googleapis_deploymentmanager_v2beta,20,5,32,32,32,1306,83,40.8125,7.1875,0.83984375,0.0,0.006891271056661562,"{""string"": {""num"": 998, ""format"": [""byte""]}, ""integer"": {""num"": 55, ""format"": []}, ""boolean"": {""num"": 70, ""format"": []}, ""object"": {""num"": 13, ""format"": []}}","{""get"": 16, ""post"": 7, ""put"": 3, ""delete"": 3, ""patch"": 3}"
973,azure_azsadmin-GalleryItem_2015-04-01,2,3,4,4,4,11,4,2.75,5.5,0.25,0.0,0.36363636363636365,"{""string"": {""num"": 11, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 2, ""post"": 1, ""delete"": 1}"
974,azure_sql-shortTermRetentionPolicies_2017-10-01-preview,2,3,4,4,4,29,9,7.25,11.75,0.1875,0.0,0.0,"{""string"": {""num"": 26, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 2, ""put"": 1, ""patch"": 1}"
975,azure_mariadb-PrivateEndpointConnections_2018-06-01,2,4,5,5,5,27,8,5.4,9.8,0.15999999999999998,0.0,0.0,"{""string"": {""num"": 27, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 2, ""put"": 1, ""delete"": 1, ""patch"": 1}"
976,azure_sql-managedDatabases_2017-03-01-preview,3,5,6,6,6,46,25,7.666666666666667,9.666666666666666,0.22222222222222224,0.0,0.0,"{""string"": {""num"": 43, ""format"": [""uuid"", ""date-time""]}, ""object"": {""num"": 3, ""format"": []}}","{""post"": 1, ""get"": 2, ""put"": 1, ""delete"": 1, ""patch"": 1}"
977,azure_marketplace-Marketplace_2019-12-01,2,1,2,2,2,3,2,1.5,4.5,2.25,0.0,0.0,"{""string"": {""num"": 3, ""format"": []}}","{""get"": 2}"
978,apisetu_mcimindia_3_0_0,2,1,2,0,2,14,7,7.0,2.0,0.0,0.7142857142857143,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 10, ""format"": [""uuid""]}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 2}"
979,openbankingproject_1_3_8_2020-12-14 - Swiss edition 1_3_8_1-CH,23,4,34,31,34,738,93,21.705882352941178,4.117647058823529,1.397923875432526,0.11246612466124661,0.0,"{""boolean"": {""num"": 19, ""format"": []}, ""string"": {""num"": 644, ""format"": [""byte"", ""ipv4"", ""date"", ""uri""]}, ""object"": {""num"": 4, ""format"": []}, ""integer"": {""num"": 17, ""format"": []}}","{""get"": 19, ""post"": 8, ""delete"": 3, ""put"": 4}"
980,dropx_1_0_0,7,1,7,6,6,10,4,1.4285714285714286,1.8571428571428572,0.12244897959183677,0.0,0.0,"{""string"": {""num"": 10, ""format"": []}}","{""get"": 7}"
981,azure_security-jitNetworkAccessPolicies_2015-06-01-preview,6,4,8,8,8,43,15,5.375,8.625,3.734375,0.0,0.0,"{""string"": {""num"": 41, ""format"": [""date-time""]}, ""object"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""get"": 5, ""put"": 1, ""delete"": 1, ""post"": 1}"
982,azure_sql-serverKeys_2015-05-01-preview,2,3,4,4,4,22,8,5.5,9.75,0.1875,0.0,0.0,"{""string"": {""num"": 22, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 2, ""put"": 1, ""delete"": 1}"
983,azure_mediaservices-Assets_2018-03-30-preview,4,5,7,7,7,45,13,6.428571428571429,10.142857142857142,0.4081632653061224,0.0,0.0,"{""string"": {""num"": 43, ""format"": [""date-time""]}, ""integer"": {""num"": 1, ""format"": []}, ""object"": {""num"": 3, ""format"": []}}","{""get"": 2, ""put"": 1, ""delete"": 1, ""patch"": 1, ""post"": 2}"
984,jirafe_2_0_0,6,1,6,6,6,365,45,60.833333333333336,2.0,0.0,0.0,0.019178082191780823,"{""string"": {""num"": 291, ""format"": [""date-time"", ""uri""]}, ""object"": {""num"": 6, ""format"": []}, ""boolean"": {""num"": 26, ""format"": []}, ""number"": {""num"": 38, ""format"": []}, ""integer"": {""num"": 6, ""format"": []}}","{""post"": 6}"
985,epa_cwa_2019_10_15,18,2,36,18,36,734,171,20.38888888888889,1.0,0.0,0.0,0.0027247956403269754,"{""string"": {""num"": 408, ""format"": []}, ""number"": {""num"": 90, ""format"": []}, ""object"": {""num"": 18, ""format"": []}}","{""get"": 18, ""post"": 18}"
986,azure_compute-skus_2017-09-01,1,1,1,1,1,2,2,2.0,5.0,0.0,0.0,0.0,"{""string"": {""num"": 2, ""format"": []}}","{""get"": 1}"
987,crucible_1_0_0,63,4,79,74,74,154,45,1.9493670886075949,4.329113924050633,1.3600384553757408,0.0,0.07792207792207792,"{""string"": {""num"": 126, ""format"": []}, ""boolean"": {""num"": 21, ""format"": []}, ""integer"": {""num"": 7, ""format"": []}}","{""get"": 43, ""post"": 28, ""delete"": 7, ""put"": 1}"
988,apisetu_phedharyana_3_0_0,3,1,3,0,3,13,7,4.333333333333333,2.0,0.0,0.5384615384615384,0.0,"{""object"": {""num"": 3, ""format"": []}, ""string"": {""num"": 7, ""format"": [""uuid""]}, ""integer"": {""num"": 3, ""format"": []}}","{""post"": 3}"
989,apisetu_transportwb_3_0_0,2,1,2,0,2,14,9,7.0,2.0,0.0,0.7142857142857143,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 10, ""format"": [""uuid""]}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 2}"
990,ebay_sell-recommendation_1_1_0,1,1,1,1,1,5,5,5.0,1.0,0.0,0.0,0.0,"{""string"": {""num"": 5, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""post"": 1}"
991,apisetu_aiimsmangalagiri_3_0_0,1,1,1,0,1,7,7,7.0,2.0,0.0,0.7142857142857143,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 5, ""format"": [""uuid""]}, ""integer"": {""num"": 1, ""format"": []}}","{""post"": 1}"
992,brandlovers_1_0_0,31,3,36,28,36,269,48,7.472222222222222,2.611111111111111,0.8487654320987654,0.0,0.011152416356877323,"{""string"": {""num"": 192, ""format"": [""date-time""]}, ""object"": {""num"": 15, ""format"": []}, ""integer"": {""num"": 67, ""format"": []}, ""boolean"": {""num"": 8, ""format"": []}, ""array"": {""num"": 4, ""format"": []}}","{""get"": 17, ""post"": 11, ""put"": 8}"
993,apideck_ats_9_3_0,4,2,5,5,5,110,70,22.0,2.4,0.24,0.6909090909090909,0.06363636363636363,"{""boolean"": {""num"": 9, ""format"": []}, ""string"": {""num"": 95, ""format"": [""date"", ""date-time"", ""email""]}, ""integer"": {""num"": 2, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 4, ""post"": 1}"
994,ibanapi_1_0_0,3,1,3,2,2,2,1,0.6666666666666666,1.0,0.0,0.0,0.0,"{""string"": {""num"": 2, ""format"": []}}","{""get"": 3}"
995,mailboxvalidator_validation_0_1,1,1,1,1,1,3,3,3.0,3.0,0.0,0.0,0.0,"{""string"": {""num"": 2, ""format"": []}}","{""get"": 1}"
996,freetv-app_v1,1,1,1,1,1,2,2,2.0,1.0,0.0,0.0,0.0,{},"{""get"": 1}"
997,azure_monitor-guestDiagnosticSettingsAssociation_API_2018-06-01-preview,3,4,6,6,6,22,10,3.6666666666666665,5.333333333333333,0.5555555555555554,0.0,0.0,"{""string"": {""num"": 22, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 3, ""put"": 1, ""delete"": 1, ""patch"": 1}"
998,apisetu_agtripura_3_0_0,2,1,2,0,2,10,5,5.0,2.0,0.0,0.6,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 6, ""format"": [""uuid""]}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 2}"
999,apisetu_newindia_3_0_0,7,1,7,0,7,49,7,7.0,2.0,0.0,0.7142857142857143,0.0,"{""object"": {""num"": 7, ""format"": []}, ""string"": {""num"": 35, ""format"": [""uuid""]}, ""integer"": {""num"": 7, ""format"": []}}","{""post"": 7}"
1000,victorops_0_0_3,49,5,72,51,72,320,54,4.444444444444445,5.0,1.6944444444444444,0.0125,0.05,"{""string"": {""num"": 272, ""format"": [""email"", ""date-time""]}, ""object"": {""num"": 25, ""format"": []}, ""number"": {""num"": 31, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""get"": 39, ""post"": 11, ""patch"": 6, ""put"": 7, ""delete"": 9}"
1001,nfusionsolutions_1,17,1,17,17,17,55,10,3.235294117647059,5.0,0.35294117647058826,0.0,0.0,"{""string"": {""num"": 29, ""format"": [""date-time""]}, ""boolean"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""get"": 17}"
1002,adyen_StoredValueService_46,6,1,6,0,6,48,13,8.0,1.0,0.0,0.0,0.0,"{""object"": {""num"": 6, ""format"": []}, ""string"": {""num"": 36, ""format"": []}, ""integer"": {""num"": 5, ""format"": []}}","{""post"": 6}"
1003,deutschebahn_fahrplan_v1,4,1,4,4,4,6,3,1.5,2.0,0.0,0.0,0.0,"{""string"": {""num"": 6, ""format"": []}}","{""get"": 4}"
1004,amadeus_amadeus-points-of-interest_1_1_1,3,1,3,3,3,14,11,4.666666666666667,3.6666666666666665,0.22222222222222224,0.0,0.35714285714285715,"{""number"": {""num"": 6, ""format"": []}, ""integer"": {""num"": 5, ""format"": []}, ""array"": {""num"": 2, ""format"": []}, ""string"": {""num"": 1, ""format"": []}}","{""get"": 3}"
1005,apisetu_godigit_3_0_0,3,1,3,0,3,27,9,9.0,2.0,0.0,0.7777777777777778,0.0,"{""object"": {""num"": 3, ""format"": []}, ""string"": {""num"": 21, ""format"": [""uuid""]}, ""integer"": {""num"": 3, ""format"": []}}","{""post"": 3}"
1006,azure_blockchain_2018-06-01-preview,15,5,21,21,21,100,16,4.761904761904762,8.19047619047619,3.9637188208616787,0.0,0.0,"{""string"": {""num"": 79, ""format"": []}, ""object"": {""num"": 7, ""format"": []}}","{""get"": 9, ""post"": 6, ""put"": 2, ""delete"": 2, ""patch"": 2}"
1007,apisetu_icsi_3_0_0,2,1,2,0,2,11,6,5.5,2.0,0.0,0.6363636363636364,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 7, ""format"": [""uuid""]}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 2}"
1008,quickchart_1_0_0,2,2,4,2,4,19,7,4.75,1.0,0.0,0.0,0.0,"{""string"": {""num"": 9, ""format"": []}, ""integer"": {""num"": 10, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 2, ""post"": 2}"
1009,flat_2_13_0,51,4,81,74,80,445,101,5.493827160493828,3.5185185185185186,2.5706447187928667,0.0044943820224719105,0.04044943820224719,"{""object"": {""num"": 23, ""format"": []}, ""string"": {""num"": 356, ""format"": [""date-time"", ""email"", ""password"", ""uuid""]}, ""boolean"": {""num"": 23, ""format"": []}, ""number"": {""num"": 22, ""format"": []}, ""integer"": {""num"": 4, ""format"": []}, ""array"": {""num"": 5, ""format"": []}}","{""get"": 34, ""post"": 20, ""put"": 12, ""delete"": 15}"
1010,azure_policyinsights-policyEvents_2017-08-09-preview,4,1,4,4,4,42,14,10.5,7.75,1.6875,0.0,0.0,"{""string"": {""num"": 33, ""format"": [""date-time""]}, ""integer"": {""num"": 4, ""format"": []}}","{""post"": 4}"
